"","x"
"7163",4
"7164",14
"7165",3
"7166",5
"7167",3
"7168",8
"7169",7
"7170",2
"7171",1
"7172",6
"7173",3
"7174",8
"7175",6
"7176",12
"7177",3
"7178",6
"7179",13
"7180",7
"7181",4
"7182",8
"7183",6
"7184",11
"7185",2
"7186",2
"7187",5
"7188",9
"7189",4
"7190",6
"7191",1
"7192",7
"7193",5
"7194",6
"7195",12
"7196",8
"7197",8
"7198",8
"7199",10
"7200",6
"7201",6
"7202",7
"7203",11
"7204",4
"7205",6
"7206",4
"7207",1
"7208",6
"7209",10
"7210",14
"7211",6
"7212",8
"7213",6
"7214",7
"7215",8
"7216",11
"7217",9
"7218",5
"7219",1
"7220",11
"7221",8
"7222",3
"7223",8
"7224",7
"7225",11
"7226",0
"7227",11
"7228",4
"7229",3
"7230",2
"7231",7
"7232",8
"7233",6
"7234",3
"7235",7
"7236",6
"7237",7
"7238",7
"7239",8
"7240",10
"7241",11
"7242",3
"7243",2
"7244",4
"7245",3
"7246",8
"7247",2
"7248",4
"7249",6
"7250",4
"7251",13
"7252",9
"7253",3
"7254",8
"7255",5
"7256",7
"7257",4
"7258",3
"7259",3
"7260",13
"7261",3
"7262",7
"7263",6
"7264",1
"7265",5
"7266",6
"7267",0
"7268",7
"7269",3
"7270",7
"7271",10
"7272",1
"7273",4
"7274",5
"7275",8
"7276",6
"7277",7
"7278",3
"7279",5
"7280",7
"7281",9
"7282",7
"7283",6
"7284",5
"7285",11
"7286",4
"7287",10
"7288",6
"7289",13
"7290",8
"7291",6
"7292",12
"7293",0
"7294",2
"7295",10
"7296",9
"7297",4
"7298",5
"7299",1
"7300",2
"7301",9
"7302",7
"7303",9
"7304",8
"7305",11
"7306",5
"7307",3
"7308",8
"7309",10
"7310",8
"7311",10
"7312",2
"7313",1
"7314",2
"7315",15
"7316",9
"7317",5
"7318",11
"7319",9
"7320",8
"7321",4
"7322",13
"7323",9
"7324",10
"7325",9
"7326",0
"7327",8
"7328",10
"7329",5
"7330",0
"7331",10
"7332",6
"7333",4
"7334",1
"7335",12
"7336",3
"7337",11
"7338",4
"7339",5
"7340",15
"7341",7
"7342",7
"7343",1
"7344",2
"7345",7
"7346",7
"7347",9
"7348",8
"7349",5
"7350",8
"7351",7
"7352",8
"7353",1
"7354",13
"7355",10
"7356",5
"7357",6
"7358",7
"7359",8
"7360",6
"7361",11
"7362",2
"7363",7
"7364",5
"7365",3
"7366",2
"7367",9
"7368",5
"7369",10
"7370",3
"7371",6
"7372",2
"7373",3
"7374",0
"7375",3
"7376",12
"7377",7
"7378",4
"7379",4
"7380",7
"7381",9
"7382",13
"7383",9
"7384",5
"7385",7
"7386",8
"7387",15
"7388",5
"7389",5
"7390",7
"7391",3
"7392",2
"7393",10
"7394",12
"7395",6
"7396",11
"7397",5
"7398",5
"7399",11
"7400",7
"7401",10
"7402",4
"7403",4
"7404",14
"7405",0
"7406",1
"7407",7
"7408",7
"7409",5
"7410",9
"7411",0
"7412",5
"7413",5
"7414",4
"7415",3
"7416",3
"7417",10
"7418",3
"7419",10
"7420",6
"7421",6
"7422",2
"7423",1
"7424",4
"7425",2
"7426",5
"7427",10
"7428",7
"7429",12
"7430",4
"7431",6
"7432",7
"7433",10
"7434",13
"7435",6
"7436",3
"7437",6
"7438",7
"7439",15
"7440",3
"7441",13
"7442",5
"7443",0
"7444",8
"7445",11
"7446",12
"7447",0
"7448",2
"7449",5
"7450",7
"7451",7
"7452",11
"7453",9
"7454",4
"7455",8
"7456",9
"7457",8
"7458",9
"7459",4
"7460",6
"7461",12
"7462",5
"7463",4
"7464",10
"7465",3
"7466",10
"7467",9
"7468",14
"7469",2
"7470",3
"7471",8
"7472",7
"7473",9
"7474",1
"7475",4
"7476",4
"7477",0
"7478",6
"7479",7
"7480",9
"7481",9
"7482",1
"7483",12
"7484",2
"7485",9
"7486",4
"7487",4
"7488",2
"7489",3
"7490",8
"7491",6
"7492",4
"7493",3
"7494",3
"7495",8
"7496",5
"7497",10
"7498",8
"7499",6
"7500",6
"7501",9
"7502",1
"7503",0
"7504",6
"7505",1
"7506",0
"7507",9
"7508",4
"7509",2
"7510",5
"7511",2
"7512",9
"7513",10
"7514",4
"7515",14
"7516",5
"7517",2
"7518",8
"7519",9
"7520",10
"7521",7
"7522",9
"7523",7
"7524",8
"7525",7
"7526",8
"7527",8
"7528",12
"7529",7
"7530",3
"7531",5
"7532",6
"7533",7
"7534",1
"7535",12
"7536",10
"7537",7
"7538",8
"7539",10
"7540",10
"7541",2
"7542",8
"7543",7
"7544",7
"7545",1
"7546",13
"7547",2
"7548",3
"7549",7
"7550",1
"7551",10
"7552",13
"7553",7
"7554",7
"7555",6
"7556",9
"7557",2
"7558",10
"7559",5
"7560",15
"7561",4
"7562",4
"7563",7
"7564",6
"7565",10
"7566",6
"7567",6
"7568",5
"7569",3
"7570",6
"7571",1
"7572",2
"7573",1
"7574",6
"7575",1
"7576",5
"7577",7
"7578",7
"7579",5
"7580",6
"7581",3
"7582",5
"7583",14
"7584",10
"7585",3
"7586",9
"7587",9
"7588",9
"7589",11
"7590",9
"7591",4
"7592",8
"7593",5
"7594",10
"7595",7
"7596",6
"7597",2
"7598",4
"7599",6
"7600",4
"7601",0
"7602",3
"7603",7
"7604",13
"7605",3
"7606",2
"7607",4
"7608",10
"7609",4
"7610",6
"7611",4
"7612",14
"7613",5
"7614",8
"7615",4
"7616",8
"7617",3
"7618",5
"7619",7
"7620",3
"7621",6
"7622",8
"7623",3
"7624",2
"7625",5
"7626",1
"7627",10
"7628",10
"7629",6
"7630",5
"7631",7
"7632",12
"7633",8
"7634",9
"7635",6
"7636",8
"7637",9
"7638",6
"7639",5
"7640",11
"7641",11
"7642",2
"7643",8
"7644",3
"7645",11
"7646",13
"7647",5
"7648",9
"7649",4
"7650",10
"7651",7
"7652",6
"7653",9
"7654",6
"7655",1
"7656",9
"7657",4
"7658",1
"7659",5
"7660",6
"7661",5
"7662",8
"7663",2
"7664",3
"7665",14
"7666",5
"7667",5
"7668",9
"7669",10
"7670",6
"7671",6
"7672",1
"7673",8
"7674",7
"7675",9
"7676",9
"7677",7
"7678",13
"7679",10
"7680",1
"7681",5
"7682",6
"7683",12
"7684",6
"7685",3
"7686",11
"7687",6
"7688",7
"7689",8
"7690",3
"7691",8
"7692",0
"7693",3
"7694",4
"7695",7
"7696",7
"7697",4
"7698",7
"7699",13
"7700",6
"7701",5
"7702",3
"7703",3
"7704",1
"7705",5
"7706",4
"7707",2
"7708",9
"7709",7
"7710",8
"7711",6
"7712",3
"7713",12
"7714",4
"7715",4
"7716",13
"7717",2
"7718",4
"7719",1
"7720",8
"7721",6
"7722",13
"7723",8
"7724",8
"7725",11
"7726",4
"7727",2
"7728",7
"7729",8
"7730",11
"7731",4
"7732",7
"7733",5
"7734",2
"7735",4
"7736",10
"7737",6
"7738",1
"7739",2
"7740",4
"7741",4
"7742",4
"7743",6
"7744",9
"7745",1
"7746",2
"7747",6
"7748",6
"7749",5
"7750",5
"7751",10
"7752",5
"7753",8
"7754",9
"7755",7
"7756",3
"7757",7
"7758",9
"7759",2
"7760",2
"7761",7
"7762",6
"7763",2
"7764",4
"7765",9
"7766",6
"7767",0
"7768",7
"7769",5
"7770",4
"7771",4
"7772",9
"7773",2
"7774",13
"7775",9
"7776",13
"7777",10
"7778",6
"7779",7
"7780",7
"7781",1
"7782",6
"7783",8
"7784",1
"7785",8
"7786",4
"7787",9
"7788",9
"7789",6
"7790",5
"7791",6
"7792",4
"7793",8
"7794",9
"7795",7
"7796",4
"7797",7
"7798",6
"7799",8
"7800",4
"7801",2
"7802",8
"7803",2
"7804",9
"7805",10
"7806",13
"7807",6
"7808",4
"7809",3
"7810",2
"7811",8
"7812",5
"7813",1
"7814",7
"7815",11
"7816",7
"7817",7
"7818",9
"7819",5
"7820",4
"7821",2
"7822",5
"7823",13
"7824",12
"7825",5
"7826",3
"7827",6
"7828",12
"7829",3
"7830",5
"7831",12
"7832",3
"7833",6
"7834",1
"7835",6
"7836",3
"7837",3
"7838",11
"7839",6
"7840",6
"7841",9
"7842",5
"7843",4
"7844",8
"7845",7
"7846",6
"7847",12
"7848",5
"7849",12
"7850",4
"7851",5
"7852",1
"7853",2
"7854",5
"7855",6
"7856",5
"7857",3
"7858",12
"7859",6
"7860",11
"7861",12
"7862",9
"7863",10
"7864",6
"7865",5
"7866",5
"7867",5
"7868",3
"7869",9
"7870",3
"7871",5
"7872",6
"7873",9
"7874",4
"7875",3
"7876",4
"7877",2
"7878",2
"7879",1
"7880",4
"7881",4
"7882",3
"7883",11
"7884",3
"7885",2
"7886",1
"7887",10
"7888",8
"7889",6
"7890",10
"7891",10
"7892",11
"7893",1
"7894",9
"7895",12
"7896",2
"7897",7
"7898",0
"7899",3
"7900",6
"7901",4
"7902",11
"7903",8
"7904",6
"7905",7
"7906",9
"7907",7
"7908",9
"7909",5
"7910",2
"7911",11
"7912",6
"7913",3
"7914",9
"7915",7
"7916",1
"7917",4
"7918",6
"7919",8
"7920",8
"7921",10
"7922",4
"7923",9
"7924",7
"7925",8
"7926",4
"7927",4
"7928",9
"7929",1
"7930",6
"7931",1
"7932",5
"7933",7
"7934",5
"7935",13
"7936",2
"7937",12
"7938",7
"7939",10
"7940",2
"7941",3
"7942",4
"7943",13
"7944",2
"7945",7
"7946",4
"7947",6
"7948",5
"7949",8
"7950",7
"7951",5
"7952",11
"7953",0
"7954",4
"7955",9
"7956",9
"7957",7
"7958",8
"7959",3
"7960",1
"7961",2
"7962",10
"7963",1
"7964",4
"7965",6
"7966",6
"7967",13
"7968",6
"7969",5
"7970",1
"7971",4
"7972",13
"7973",6
"7974",8
"7975",3
"7976",3
"7977",2
"7978",7
"7979",7
"7980",1
"7981",11
"7982",6
"7983",11
"7984",4
"7985",7
"7986",9
"7987",2
"7988",6
"7989",3
"7990",5
"7991",3
"7992",6
"7993",9
"7994",7
"7995",2
"7996",5
"7997",8
"7998",3
"7999",12
"8000",3
"8001",7
"8002",2
"8003",10
"8004",2
"8005",5
"8006",2
"8007",2
"8008",5
"8009",4
"8010",7
"8011",3
"8012",4
"8013",4
"8014",4
"8015",12
"8016",8
"8017",7
"8018",1
"8019",6
"8020",8
"8021",10
"8022",0
"8023",6
"8024",3
"8025",5
"8026",8
"8027",13
"8028",5
"8029",2
"8030",3
"8031",10
"8032",7
"8033",5
"8034",7
"8035",6
"8036",3
"8037",12
"8038",10
"8039",9
"8040",5
"8041",3
"8042",9
"8043",6
"8044",2
"8045",9
"8046",3
"8047",2
"8048",11
"8049",2
"8050",7
"8051",10
"8052",8
"8053",8
"8054",4
"8055",10
"8056",3
"8057",12
"8058",9
"8059",2
"8060",10
"8061",11
"8062",5
"8063",2
"8064",7
"8065",3
"8066",4
"8067",8
"8068",8
"8069",10
"8070",3
"8071",11
"8072",9
"8073",3
"8074",5
"8075",3
"8076",1
"8077",7
"8078",7
"8079",8
"8080",3
"8081",1
"8082",6
"8083",9
"8084",9
"8085",13
"8086",2
"8087",7
"8088",1
"8089",1
"8090",3
"8091",1
"8092",2
"8093",5
"8094",4
"8095",6
"8096",6
"8097",5
"8098",7
"8099",4
"8100",7
"8101",12
"8102",11
"8103",2
"8104",8
"8105",11
"8106",4
"8107",9
"8108",3
"8109",11
"8110",2
"8111",2
"8112",11
"8113",6
"8114",4
"8115",10
"8116",6
"8117",3
"8118",4
"8119",5
"8120",0
"8121",3
"8122",10
"8123",9
"8124",5
"8125",3
"8126",5
"8127",4
"8128",5
"8129",5
"8130",6
"8131",3
"8132",8
"8133",4
"8134",7
"8135",3
"8136",12
"8137",9
"8138",12
"8139",5
"8140",8
"8141",5
"8142",7
"8143",7
"8144",6
"8145",1
"8146",9
"8147",5
"8148",3
"8149",2
"8150",14
"8151",12
"8152",5
"8153",7
"8154",4
"8155",8
"8156",6
"8157",13
"8158",5
"8159",9
"8160",7
"8161",6
"8162",11
"8163",11
"8164",8
"8165",4
"8166",4
"8167",2
"8168",5
"8169",4
"8170",2
"8171",5
"8172",4
"8173",9
"8174",6
"8175",4
"8176",3
"8177",5
"8178",3
"8179",12
"8180",13
"8181",6
"8182",3
"8183",8
"8184",11
"8185",3
"8186",9
"8187",1
"8188",13
"8189",0
"8190",0
"8191",13
"8192",10
"8193",8
"8194",2
"8195",2
"8196",8
"8197",4
"8198",6
"8199",8
"8200",5
"8201",9
"8202",5
"8203",10
"8204",4
"8205",4
"8206",8
"8207",8
"8208",3
"8209",9
"8210",9
"8211",4
"8212",11
"8213",1
"8214",7
"8215",5
"8216",9
"8217",3
"8218",4
"8219",0
"8220",4
"8221",5
"8222",8
"8223",10
"8224",8
"8225",8
"8226",8
"8227",5
"8228",5
"8229",7
"8230",2
"8231",5
"8232",12
"8233",8
"8234",6
"8235",7
"8236",6
"8237",2
"8238",7
"8239",2
"8240",14
"8241",1
"8242",8
"8243",2
"8244",8
"8245",12
"8246",3
"8247",6
"8248",1
"8249",5
"8250",7
"8251",5
"8252",0
"8253",8
"8254",8
"8255",12
"8256",7
"8257",5
"8258",11
"8259",5
"8260",11
"8261",11
"8262",14
"8263",10
"8264",5
"8265",4
"8266",6
"8267",3
"8268",4
"8269",8
"8270",12
"8271",11
"8272",3
"8273",7
"8274",7
"8275",11
"8276",11
"8277",5
"8278",6
"8279",10
"8280",8
"8281",3
"8282",11
"8283",7
"8284",1
"8285",6
"8286",3
"8287",5
"8288",2
"8289",14
"8290",9
"8291",8
"8292",1
"8293",1
"8294",6
"8295",7
"8296",6
"8297",5
"8298",7
"8299",2
"8300",6
"8301",3
"8302",9
"8303",13
"8304",0
"8305",9
"8306",5
"8307",1
"8308",8
"8309",7
"8310",4
"8311",2
"8312",6
"8313",8
"8314",3
"8315",12
"8316",3
"8317",11
"8318",10
"8319",3
"8320",3
"8321",5
"8322",4
"8323",3
"8324",7
"8325",7
"8326",6
"8327",0
"8328",1
"8329",6
"8330",12
"8331",7
"8332",4
"8333",8
"8334",1
"8335",7
"8336",13
"8337",8
"8338",8
"8339",11
"8340",10
"8341",5
"8342",8
"8343",1
"8344",3
"8345",1
"8346",0
"8347",11
"8348",13
"8349",10
"8350",8
"8351",6
"8352",2
"8353",4
"8354",5
"8355",6
"8356",5
"8357",4
"8358",2
"8359",2
"8360",6
"8361",5
"8362",4
"8363",13
"8364",6
"8365",7
"8366",9
"8367",15
"8368",5
"8369",12
"8370",6
"8371",7
"8372",8
"8373",3
"8374",9
"8375",10
"8376",0
"8377",7
"8378",2
"8379",7
"8380",8
"8381",2
"8382",7
"8383",4
"8384",7
"8385",11
"8386",4
"8387",1
"8388",6
"8389",9
"8390",1
"8391",3
"8392",8
"8393",2
"8394",9
"8395",10
"8396",8
"8397",14
"8398",9
"8399",8
"8400",4
"8401",10
"8402",1
"8403",12
"8404",10
"8405",8
"8406",8
"8407",9
"8408",8
"8409",7
"8410",4
"8411",1
"8412",6
"8413",2
"8414",4
"8415",9
"8416",8
"8417",8
"8418",7
"8419",6
"8420",4
"8421",3
"8422",1
"8423",9
"8424",8
"8425",11
"8426",7
"8427",7
"8428",5
"8429",4
"8430",9
"8431",1
"8432",6
"8433",8
"8434",9
"8435",9
"8436",8
"8437",5
"8438",5
"8439",9
"8440",2
"8441",7
"8442",5
"8443",9
"8444",1
"8445",10
"8446",8
"8447",6
"8448",6
"8449",10
"8450",8
"8451",6
"8452",10
"8453",6
"8454",6
"8455",11
"8456",9
"8457",8
"8458",10
"8459",3
"8460",9
"8461",3
"8462",7
"8463",4
"8464",5
"8465",10
"8466",7
"8467",10
"8468",6
"8469",9
"8470",2
"8471",12
"8472",6
"8473",5
"8474",3
"8475",7
"8476",12
"8477",8
"8478",6
"8479",8
"8480",0
"8481",5
"8482",14
"8483",5
"8484",9
"8485",6
"8486",4
"8487",10
"8488",4
"8489",9
"8490",9
"8491",2
"8492",6
"8493",11
"8494",7
"8495",10
"8496",5
"8497",9
"8498",6
"8499",7
"8500",3
"8501",4
"8502",7
"8503",6
"8504",2
"8505",9
"8506",10
"8507",8
"8508",1
"8509",9
"8510",9
"8511",3
"8512",5
"8513",8
"8514",1
"8515",12
"8516",3
"8517",11
"8518",8
"8519",6
"8520",11
"8521",10
"8522",6
"8523",12
"8524",1
"8525",7
"8526",8
"8527",0
"8528",8
"8529",2
"8530",6
"8531",5
"8532",5
"8533",5
"8534",6
"8535",2
"8536",8
"8537",13
"8538",6
"8539",4
"8540",2
"8541",4
"8542",7
"8543",6
"8544",5
"8545",5
"8546",8
"8547",2
"8548",6
"8549",5
"8550",2
"8551",4
"8552",2
"8553",1
"8554",6
"8555",11
"8556",5
"8557",6
"8558",3
"8559",3
"8560",15
"8561",4
"8562",6
"8563",9
"8564",5
"8565",7
"8566",9
"8567",2
"8568",3
"8569",9
"8570",6
"8571",5
"8572",11
"8573",1
"8574",7
"8575",12
"8576",1
"8577",11
"8578",11
"8579",5
"8580",5
"8581",4
"8582",7
"8583",3
"8584",13
"8585",3
"8586",3
"8587",0
"8588",4
"8589",0
"8590",3
"8591",7
"8592",14
"8593",7
"8594",12
"8595",13
"8596",6
"8597",10
"8598",8
"8599",4
"8600",6
"8601",11
"8602",2
"8603",7
"8604",2
"8605",3
"8606",7
"8607",8
"8608",5
"8609",8
"8610",3
"8611",11
"8612",9
"8613",7
"8614",1
"8615",6
"8616",5
"8617",3
"8618",7
"8619",4
"8620",2
"8621",15
"8622",2
"8623",7
"8624",8
"8625",4
"8626",12
"8627",7
"8628",6
"8629",8
"8630",7
"8631",6
"8632",8
"8633",4
"8634",4
"8635",1
"8636",7
"8637",11
"8638",8
"8639",10
"8640",4
"8641",12
"8642",7
"8643",4
"8644",2
"8645",12
"8646",13
"8647",8
"8648",10
"8649",8
"8650",11
"8651",8
"8652",9
"8653",4
"8654",7
"8655",13
"8656",5
"8657",0
"8658",8
"8659",4
"8660",4
"8661",5
"8662",6
"8663",2
"8664",13
"8665",7
"8666",8
"8667",10
"8668",4
"8669",1
"8670",4
"8671",9
"8672",8
"8673",5
"8674",7
"8675",9
"8676",9
"8677",9
"8678",4
"8679",2
"8680",11
"8681",4
"8682",4
"8683",5
"8684",6
"8685",8
"8686",2
"8687",10
"8688",6
"8689",3
"8690",6
"8691",1
"8692",9
"8693",2
"8694",3
"8695",12
"8696",8
"8697",5
"8698",4
"8699",2
"8700",6
"8701",8
"8702",5
"8703",1
"8704",3
"8705",2
"8706",7
"8707",5
"8708",9
"8709",7
"8710",6
"8711",5
"8712",10
"8713",6
"8714",6
"8715",14
"8716",3
"8717",11
"8718",7
"8719",5
"8720",5
"8721",4
"8722",3
"8723",15
"8724",4
"8725",7
"8726",4
"8727",11
"8728",2
"8729",11
"8730",6
"8731",9
"8732",2
"8733",2
"8734",3
"8735",5
"8736",3
"8737",8
"8738",2
"8739",10
"8740",9
"8741",6
"8742",8
"8743",10
"8744",5
"8745",10
"8746",8
"8747",3
"8748",9
"8749",13
"8750",7
"8751",7
"8752",5
"8753",13
"8754",4
"8755",9
"8756",5
"8757",5
"8758",5
"8759",3
"8760",8
"8761",5
"8762",7
"8763",0
"8764",2
"8765",3
"8766",8
"8767",5
"8768",8
"8769",6
"8770",4
"8771",4
"8772",7
"8773",3
"8774",1
"8775",7
"8776",7
"8777",9
"8778",4
"8779",7
"8780",7
"8781",5
"8782",7
"8783",3
"8784",13
"8785",9
"8786",9
"8787",6
"8788",4
"8789",6
"8790",4
"8791",9
"8792",4
"8793",12
"8794",11
"8795",5
"8796",1
"8797",3
"8798",1
"8799",7
"8800",5
"8801",13
"8802",3
"8803",12
"8804",0
"8805",7
"8806",7
"8807",11
"8808",3
"8809",11
"8810",5
"8811",1
"8812",9
"8813",5
"8814",14
"8815",6
"8816",13
"8817",8
"8818",10
"8819",5
"8820",6
"8821",4
"8822",6
"8823",8
"8824",6
"8825",6
"8826",3
"8827",8
"8828",7
"8829",10
"8830",0
"8831",11
"8832",2
"8833",9
"8834",11
"8835",2
"8836",4
"8837",5
"8838",5
"8839",10
"8840",5
"8841",9
"8842",2
"8843",7
"8844",6
"8845",4
"8846",7
"8847",6
"8848",4
"8849",6
"8850",6
"8851",0
"8852",6
"8853",12
"8854",5
"8855",10
"8856",7
"8857",6
"8858",4
"8859",12
"8860",3
"8861",11
"8862",3
"8863",0
"8864",10
"8865",11
"8866",3
"8867",3
"8868",10
"8869",4
"8870",14
"8871",11
"8872",12
"8873",12
"8874",12
"8875",10
"8876",3
"8877",7
"8878",8
"8879",4
"8880",5
"8881",11
"8882",1
"8883",7
"8884",0
"8885",15
"8886",8
"8887",7
"8888",3
"8889",2
"8890",4
"8891",9
"8892",11
"8893",4
"8894",4
"8895",2
"8896",7
"8897",4
"8898",8
"8899",3
"8900",4
"8901",3
"8902",3
"8903",9
"8904",3
"8905",10
"8906",6
"8907",5
"8908",10
"8909",8
"8910",11
"8911",9
"8912",5
"8913",2
"8914",9
"8915",6
"8916",10
"8917",8
"8918",9
"8919",1
"8920",3
"8921",11
"8922",7
"8923",3
"8924",3
"8925",3
"8926",2
"8927",2
"8928",10
"8929",9
"8930",3
"8931",7
"8932",4
"8933",7
"8934",7
"8935",2
"8936",8
"8937",10
"8938",4
"8939",3
"8940",4
"8941",10
"8942",6
"8943",2
"8944",11
"8945",3
"8946",9
"8947",13
"8948",7
"8949",6
"8950",5
"8951",1
"8952",2
"8953",3
"8954",3
"8955",4
"8956",9
"8957",3
"8958",0
"8959",6
"8960",8
"8961",8
"8962",10
"8963",3
"8964",12
"8965",13
"8966",9
"8967",6
"8968",12
"8969",3
"8970",8
"8971",7
"8972",11
"8973",10
"8974",11
"8975",10
"8976",13
"8977",2
"8978",3
"8979",1
"8980",2
"8981",5
"8982",9
"8983",8
"8984",7
"8985",2
"8986",10
"8987",1
"8988",7
"8989",11
"8990",7
"8991",4
"8992",10
"8993",9
"8994",1
"8995",4
"8996",5
"8997",9
"8998",6
"8999",4
"9000",9
"9001",10
"9002",0
"9003",10
"9004",6
"9005",6
"9006",4
"9007",4
"9008",6
"9009",2
"9010",4
"9011",6
"9012",7
"9013",10
"9014",12
"9015",0
"9016",4
"9017",11
"9018",6
"9019",9
"9020",5
"9021",12
"9022",8
"9023",10
"9024",12
"9025",11
"9026",4
"9027",6
"9028",4
"9029",9
"9030",7
"9031",5
"9032",11
"9033",3
"9034",11
"9035",8
"9036",8
"9037",1
"9038",4
"9039",5
"9040",3
"9041",3
"9042",2
"9043",5
"9044",8
"9045",3
"9046",12
"9047",2
"9048",4
"9049",3
"9050",5
"9051",3
"9052",3
"9053",11
"9054",10
"9055",6
"9056",8
"9057",3
"9058",5
"9059",11
"9060",2
"9061",3
"9062",5
"9063",3
"9064",2
"9065",3
"9066",13
"9067",6
"9068",6
"9069",10
"9070",10
"9071",3
"9072",2
"9073",10
"9074",6
"9075",5
"9076",3
"9077",3
"9078",10
"9079",9
"9080",4
"9081",8
"9082",11
"9083",11
"9084",6
"9085",5
"9086",6
"9087",8
"9088",2
"9089",0
"9090",6
"9091",2
"9092",10
"9093",5
"9094",11
"9095",1
"9096",5
"9097",4
"9098",3
"9099",12
"9100",3
"9101",12
"9102",15
"9103",8
"9104",7
"9105",5
"9106",3
"9107",9
"9108",3
"9109",4
"9110",3
"9111",3
"9112",9
"9113",8
"9114",11
"9115",2
"9116",5
"9117",11
"9118",11
"9119",8
"9120",10
"9121",0
"9122",3
"9123",6
"9124",4
"9125",1
"9126",6
"9127",10
"9128",6
"9129",14
"9130",8
"9131",1
"9132",4
"9133",6
"9134",1
"9135",5
"9136",11
"9137",14
"9138",3
"9139",4
"9140",8
"9141",1
"9142",2
"9143",12
"9144",4
"9145",8
"9146",7
"9147",6
"9148",4
"9149",4
"9150",6
"9151",5
"9152",5
"9153",13
"9154",2
"9155",8
"9156",5
"9157",1
"9158",6
"9159",9
"9160",7
"9161",7
"9162",11
"9163",2
"9164",9
"9165",0
"9166",6
"9167",6
"9168",1
"9169",6
"9170",8
"9171",3
"9172",12
"9173",3
"9174",4
"9175",5
"9176",9
"9177",14
"9178",11
"9179",5
"9180",14
"9181",2
"9182",1
"9183",1
"9184",5
"9185",5
"9186",5
"9187",9
"9188",7
"9189",7
"9190",7
"9191",6
"9192",2
"9193",2
"9194",1
"9195",0
"9196",11
"9197",8
"9198",8
"9199",8
"9200",1
"9201",3
"9202",8
"9203",9
"9204",4
"9205",0
"9206",6
"9207",6
"9208",7
"9209",6
"9210",3
"9211",9
"9212",9
"9213",10
"9214",8
"9215",9
"9216",7
"9217",5
"9218",9
"9219",8
"9220",3
"9221",6
"9222",6
"9223",5
"9224",6
"9225",8
"9226",5
"9227",10
"9228",2
"9229",5
"9230",4
"9231",7
"9232",8
"9233",8
"9234",6
"9235",6
"9236",9
"9237",10
"9238",10
"9239",6
"9240",6
"9241",6
"9242",8
"9243",8
"9244",9
"9245",11
"9246",10
"9247",4
"9248",6
"9249",8
"9250",8
"9251",8
"9252",1
"9253",3
"9254",1
"9255",5
"9256",6
"9257",11
"9258",10
"9259",4
"9260",8
"9261",2
"9262",14
"9263",5
"9264",7
"9265",8
"9266",7
"9267",10
"9268",5
"9269",6
"9270",13
"9271",12
"9272",7
"9273",7
"9274",5
"9275",4
"9276",4
"9277",11
"9278",4
"9279",5
"9280",7
"9281",4
"9282",7
"9283",4
"9284",1
"9285",6
"9286",10
"9287",12
"9288",5
"9289",13
"9290",8
"9291",13
"9292",11
"9293",2
"9294",9
"9295",2
"9296",9
"9297",10
"9298",10
"9299",3
"9300",9
"9301",4
"9302",7
"9303",12
"9304",4
"9305",9
"9306",5
"9307",10
"9308",7
"9309",10
"9310",9
"9311",6
"9312",9
"9313",4
"9314",5
"9315",7
"9316",3
"9317",4
"9318",3
"9319",0
"9320",9
"9321",7
"9322",7
"9323",0
"9324",5
"9325",7
"9326",14
"9327",13
"9328",11
"9329",4
"9330",9
"9331",11
"9332",13
"9333",6
"9334",8
"9335",4
"9336",4
"9337",5
"9338",2
"9339",8
"9340",10
"9341",5
"9342",8
"9343",3
"9344",3
"9345",9
"9346",2
"9347",8
"9348",5
"9349",11
"9350",9
"9351",6
"9352",4
"9353",8
"9354",8
"9355",3
"9356",1
"9357",6
"9358",6
"9359",9
"9360",3
"9361",4
"9362",2
"9363",6
"9364",7
"9365",9
"9366",1
"9367",9
"9368",3
"9369",6
"9370",8
"9371",3
"9372",3
"9373",11
"9374",8
"9375",2
"9376",5
"9377",6
"9378",8
"9379",12
"9380",7
"9381",4
"9382",3
"9383",11
"9384",5
"9385",7
"9386",2
"9387",6
"9388",5
"9389",7
"9390",12
"9391",6
"9392",2
"9393",3
"9394",6
"9395",6
"9396",6
"9397",11
"9398",7
"9399",7
"9400",6
"9401",4
"9402",8
"9403",6
"9404",5
"9405",4
"9406",11
"9407",0
"9408",3
"9409",6
"9410",3
"9411",2
"9412",4
"9413",10
"9414",12
"9415",7
"9416",8
"9417",14
"9418",10
"9419",11
"9420",2
"9421",9
"9422",2
"9423",1
"9424",3
"9425",1
"9426",8
"9427",6
"9428",5
"9429",5
"9430",7
"9431",8
"9432",5
"9433",4
"9434",7
"9435",5
"9436",5
"9437",12
"9438",6
"9439",14
"9440",7
"9441",12
"9442",6
"9443",7
"9444",4
"9445",7
"9446",3
"9447",7
"9448",8
"9449",6
"9450",3
"9451",5
"9452",3
"9453",4
"9454",9
"9455",2
"9456",5
"9457",1
"9458",3
"9459",6
"9460",9
"9461",4
"9462",2
"9463",3
"9464",5
"9465",4
"9466",10
"9467",1
"9468",7
"9469",3
"9470",12
"9471",4
"9472",2
"9473",7
"9474",14
"9475",6
"9476",9
"9477",8
"9478",4
"9479",6
"9480",7
"9481",8
"9482",11
"9483",6
"9484",7
"9485",4
"9486",8
"9487",3
"9488",7
"9489",10
"9490",3
"9491",15
"9492",7
"9493",12
"9494",12
